"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.69317506568291e-141,1.66490508204128,0.78,0.424,3.68434894292601e-137,"0","FOSL2"
3.3333762385341e-141,2.19973178099502,0.523,0.156,7.2534266950502e-137,"0","ZNF267"
3.56679897281927e-141,2.93809728711651,0.327,0.048,7.76135456485473e-137,"0","FAM20A"
4.53478119341506e-141,2.09065503809495,0.532,0.157,9.86768387687117e-137,"0","AC016831.1"
8.88353750255038e-141,3.30661025034392,0.292,0.034,1.93305776055496e-136,"0","IL10"
3.74248316658355e-140,0.986911382946164,0.979,0.829,8.14364337048581e-136,"0","BTG1"
3.8774164374437e-140,2.51198254841746,0.371,0.066,8.43725816787749e-136,"0","FUOM"
1.43354305287288e-139,2.21331547981717,0.51,0.148,3.11938968305138e-135,"0","PTPN1"
2.98435432162091e-139,0.938352054255367,0.995,0.976,6.4939550038471e-135,"0","MT-ND5"
7.02582545361069e-139,1.67919994670749,0.705,0.317,1.52881961870569e-134,"0","PABPC4"
2.91192083499213e-138,1.92873145624703,0.572,0.191,6.33633973694287e-134,"0","AP1B1"
7.77700899750355e-138,0.824942333693346,1,0.999,1.69227715785677e-133,"0","UBC"
9.44595439708597e-138,2.12187336149341,0.388,0.072,2.05543967680591e-133,"0","MYO1F"
9.57535802313031e-138,2.18316793612057,0.485,0.13,2.08359790583316e-133,"0","SMAD7"
1.07407379708816e-137,2.38703476506984,0.374,0.069,2.33718458246385e-133,"0","NRIP3"
7.58875210441824e-137,3.42684932973076,0.308,0.042,1.65131245792141e-132,"0","ATF7IP2"
3.10993684195381e-136,3.31841173688878,0.252,0.023,6.76722256809149e-132,"0","TRPM2"
3.96198724466878e-136,1.78437026261523,0.52,0.147,8.62128424439927e-132,"0","LUCAT1"
1.13931096915713e-135,1.9783674447249,0.488,0.128,2.47914066888591e-131,"0","NFKB2"
1.22170473993651e-135,1.65434849740035,0.59,0.189,2.65842951410185e-131,"0","CD55"
1.37025907243403e-135,2.02733429387318,0.558,0.175,2.98168374161645e-131,"0","SNHG15"
2.69372077191234e-135,2.89247549137881,0.312,0.044,5.86153639968126e-131,"0","PRR5"
9.73324581848861e-135,2.98979321339799,0.282,0.033,2.11795429010312e-130,"0","DOCK2"
2.9115598370215e-134,2.44279645245539,0.448,0.114,6.33555420535877e-130,"0","DMXL2"
4.0401635827008e-134,1.37231392142854,0.872,0.564,8.79139595595694e-130,"0","IER5"
5.5559043637956e-134,1.54709725733254,0.696,0.285,1.20896478956192e-129,"0","ICAM1"
5.60880412119812e-134,2.76268286536447,0.402,0.09,1.22047577677271e-129,"0","HS3ST1"
9.47886380373785e-134,2.3265681043789,0.342,0.055,2.06260076369336e-129,"0","DENND3"
1.77330219899321e-132,1.33919990074381,0.699,0.265,3.85870558500922e-128,"0","CTSH"
1.91123703626235e-132,2.68325873413877,0.305,0.042,4.15885179090687e-128,"0","RHBDF2"
2.66022577476086e-132,1.33989802020198,0.961,0.913,5.78865128587963e-128,"0","HSPD1"
1.42870524552657e-131,2.7916204940389,0.294,0.038,3.10886261426582e-127,"0","LYL1"
5.58365477474354e-131,2.96710648359988,0.253,0.025,1.2150032789842e-126,"0","FLT1"
3.65475470750251e-130,0.822273153729769,0.995,0.866,7.95274624352546e-126,"0","SOD2"
9.20112129146087e-130,1.7101788520998,0.551,0.172,2.00216399302188e-125,"0","IFITM2"
1.72788815151145e-129,1.43794063590938,0.583,0.193,3.75988461768892e-125,"0","S100A4"
2.60639345331823e-129,1.20833169051236,0.817,0.43,5.67151215442046e-125,"0","KLF4"
6.37757945183936e-129,1.41181614267336,0.862,0.599,1.38776128872025e-124,"0","LITAF"
8.57277276756409e-129,3.07816135538606,0.255,0.026,1.86543535422194e-124,"0","SIGLEC9"
4.61969374138785e-128,2.08172110306235,0.332,0.053,1.005245358126e-123,"0","DOK2"
7.85422862476682e-128,0.768367383379919,0.998,0.995,1.70908014874926e-123,"0","MT-ND4"
1.23293108591375e-127,0.916816776070029,0.98,0.913,2.68285804294831e-123,"0","PSAP"
3.31556633746182e-127,2.45038484419155,0.343,0.061,7.21467235031693e-123,"0","PLXNC1"
3.64820541939993e-126,3.03684137961756,0.275,0.035,7.93849499261425e-122,"0","MAPK13"
2.21167473367607e-125,2.74704620670758,0.274,0.034,4.81260422047913e-121,"0","DEF6"
1.5086153746784e-124,2.6214967605843,0.324,0.055,3.28274705530019e-120,"0","PDE4A"
4.03310675793558e-124,2.35253752079341,0.329,0.056,8.77604030526781e-120,"0","IRAK3"
7.90064741185534e-124,0.66946533299782,1,0.996,1.71918087681972e-119,"0","B2M"
5.75328719065877e-123,0.561338239869153,1,0.999,1.25191529268735e-118,"0","RPS12"
9.51855787927255e-122,1.9148096383247,0.473,0.133,2.07123819452971e-117,"0","UNC93B1"
7.60245268913105e-121,1.87785604363624,0.484,0.143,1.65429370515492e-116,"0","SLC43A2"
1.5591636848558e-120,1.46307253007477,0.681,0.302,3.39274017824622e-116,"0","OSTF1"
1.96733588181245e-120,1.97596590278278,0.484,0.145,4.2809228788239e-116,"0","RAPGEF1"
4.1215363655894e-120,1.55049953200703,0.706,0.343,8.96846313152253e-116,"0","TMEM70"
9.8804801274555e-120,1.72941285442531,0.541,0.184,2.14999247573432e-115,"0","GAS6"
2.12429554303317e-118,2.62932860493572,0.276,0.038,4.62246710164018e-114,"0","GPRIN3"
3.93893441679404e-118,1.87034906768971,0.359,0.072,8.57112129094383e-114,"0","NCF1"
4.50335586009908e-118,2.23189342212231,0.317,0.054,9.7993023515756e-114,"0","ADAM28"
1.51126878569389e-117,2.5916570285353,0.277,0.039,3.2885208776699e-113,"0","TFEC"
2.37031038585715e-117,1.50872159355046,0.727,0.409,5.15779539962517e-113,"0","PDXK"
3.41601837596266e-117,2.65682795456471,0.282,0.042,7.43325598609475e-113,"0","GSDMD"
5.72412028842383e-117,1.84421702127017,0.442,0.117,1.24556857476103e-112,"0","TCIRG1"
1.72369276309906e-116,2.10576973011395,0.496,0.165,3.75075545250355e-112,"0","USP36"
2.02784433013731e-116,1.97592141291951,0.566,0.218,4.41258926237879e-112,"0","PELI1"
2.7818818617612e-116,2.95107300476749,0.267,0.036,6.05337493119238e-112,"0","AREG"
3.75792680149425e-116,2.20203801793874,0.357,0.075,8.17724872005149e-112,"0","GAL3ST4"
1.91756612711849e-115,2.21682823468901,0.305,0.05,4.17262389260984e-111,"0","GPR65"
2.70362036784646e-115,2.04207185200293,0.316,0.054,5.88307792043389e-111,"0","CSTA"
3.56537670937821e-115,1.49151066578934,0.692,0.328,7.758259719607e-111,"0","PLK3"
6.62792034719367e-114,2.13497501706115,0.41,0.107,1.44223546754934e-109,"0","MANBA"
1.09932170471924e-113,1.84599841188377,0.45,0.127,2.39212402946906e-109,"0","ANXA11"
1.24752872826811e-113,1.74237446594711,0.585,0.235,2.7146225127114e-109,"0","RIPK2"
9.40995621127904e-113,1.36044416993259,0.645,0.272,2.04760647157432e-108,"0","TGFB1"
6.79404095866019e-111,1.50201473957943,0.686,0.334,1.47838331260446e-106,"0","NANS"
9.8501421095303e-111,2.33842930117694,0.348,0.076,2.14339092303379e-106,"0","LPXN"
1.06029345293883e-110,2.33461561279614,0.27,0.039,2.30719855359489e-106,"0","TMEM173"
6.18902544176933e-110,1.99222203951869,0.395,0.1,1.34673193612901e-105,"0","RGS19"
1.20485110417244e-109,0.627808426793875,0.988,0.925,2.62175600267923e-105,"0","RPS29"
1.90781078086914e-109,1.57701868585781,0.604,0.257,4.15139625917124e-105,"0","SCPEP1"
3.95970314151818e-109,1.16617382142006,0.904,0.659,8.61631403594355e-105,"0","HSPA6"
4.20107900499266e-109,0.894551713290013,0.963,0.768,9.14154791486403e-105,"0","CLIC1"
5.35160543667263e-109,1.50541807032452,0.598,0.234,1.16450934301996e-104,"0","PLAU"
6.13466671881048e-108,0.796079232471839,0.977,0.913,1.33490347801316e-103,"0","UBE2D3"
1.59167404657469e-107,0.893642153248828,0.975,0.869,3.46348272534652e-103,"0","HSPH1"
6.08097863494624e-107,2.13405863229126,0.404,0.109,1.3232209509643e-102,"0","DUSP4"
1.04040361649569e-106,1.46848618835453,0.573,0.214,2.26391826949462e-102,"0","EPB41L3"
1.15024198567704e-105,1.40972030737846,0.681,0.331,2.50292656083324e-101,"0","ATP13A3"
1.50024356024172e-105,2.46064908852413,0.285,0.049,3.26452998708599e-101,"0","CMTM7"
1.81529029109505e-105,2.29866428004527,0.28,0.047,3.95007167342284e-101,"0","OSM"
7.85859282977736e-105,0.737474356394575,0.971,0.926,1.71002979975955e-100,"0","ARPC3"
1.14241187033581e-104,2.36488591322105,0.265,0.041,2.48588822985072e-100,"0","CLEC5A"
1.3958978081064e-104,2.29895648058856,0.498,0.192,3.03747363043952e-100,"0","TFRC"
1.70158561353695e-104,1.53442419659954,0.357,0.078,3.70265029505639e-100,"0","EVI2B"
4.44472166511455e-104,2.83253754507574,0.254,0.038,9.67171434328927e-100,"0","CLIC2"
8.00569803007339e-104,1.98874218099424,0.288,0.051,1.74203989134397e-99,"0","FCGR2B"
8.86656945390367e-104,1.46585427560187,0.696,0.358,1.92936551316944e-99,"0","TAOK3"
1.04129549224143e-102,0.619787765533104,0.999,0.967,2.26585899111734e-98,"0","HLA-B"
1.18503678217738e-102,2.58471096292244,0.252,0.038,2.57864003801798e-98,"0","SH3BP1"
9.33356522957619e-102,0.856110920862142,0.974,0.918,2.03098379395578e-97,"0","DNAJB6"
1.53742325936092e-101,2.26880665566285,0.258,0.039,3.34543301236937e-97,"0","IKZF1"
1.71925032526919e-101,1.26438437980829,0.652,0.295,3.74108870778576e-97,"0","CDKN1A"
5.43444845780986e-101,1.99454017119852,0.386,0.103,1.18253598441943e-96,"0","IL6R"
1.04004851155205e-100,1.14631359111826,0.862,0.628,2.26314556113726e-96,"0","ID2"
1.06834692604756e-100,2.18261251935109,0.326,0.072,2.32472291107948e-96,"0","LTBR"
2.42401654612552e-99,1.9802777503559,0.385,0.105,5.27466000436913e-95,"0","MKNK1"
6.9693573707206e-99,1.22118017561058,0.832,0.528,1.5165321638688e-94,"0","FABP5"
1.92235761555241e-98,2.15328843987115,0.357,0.09,4.18305017144204e-94,"0","IRAK2"
3.32959176443354e-98,2.64672062519786,0.262,0.045,7.24519167940739e-94,"0","LRMDA"
6.64461695341578e-98,0.627272343331509,1,0.957,1.44586864906327e-93,"0","HLA-C"
6.68594548236661e-98,0.596850636688052,0.994,0.963,1.45486173696297e-93,"0","RPL37"
8.92124060640417e-98,2.10461000734982,0.399,0.117,1.94126195595355e-93,"0","EDEM1"
6.51294903921014e-97,2.036606144815,0.343,0.083,1.41721771093213e-92,"0","LPCAT2"
1.3399353819223e-96,1.53241906776444,0.609,0.283,2.91569939106292e-92,"0","MXD1"
1.74904704947748e-95,2.25916053237062,0.289,0.058,3.805926379663e-91,"0","RIN3"
2.16944185208736e-95,1.3099872400271,0.756,0.492,4.7207054701421e-91,"0","ATP2B1"
2.36968352580277e-94,1.87508875104669,0.319,0.072,5.15643135214683e-90,"0","CEBPA"
3.86360928007085e-94,0.495464275374161,1,0.997,8.40721379343416e-90,"0","RPS23"
1.12231796416121e-93,1.74200335264939,0.365,0.094,2.4421638900148e-89,"0","LSP1"
1.03343999115263e-92,1.89075527835155,0.273,0.051,2.24876542074811e-88,"0","FBP1"
1.65801186152296e-92,1.86783366785072,0.338,0.083,3.60783381067397e-88,"0","LPAR6"
5.74180886532087e-92,1.37334945052761,0.707,0.412,1.24941760909382e-87,"0","PDE4B"
7.3325565954973e-90,1.7997554258214,0.424,0.14,1.59556431518021e-85,"0","ATP2B1-AS1"
8.70372783820332e-90,1.1997440675114,0.751,0.463,1.89393117759304e-85,"0","PLSCR1"
2.06570064712744e-89,1.68458565540122,0.537,0.234,4.4949646081493e-85,"0","SNX9"
6.31146837386607e-89,2.00676268395168,0.348,0.095,1.37337551815326e-84,"0","OLFML2B"
1.0957457563076e-88,1.44853520450971,0.626,0.315,2.38434276572534e-84,"0","TGIF1"
1.65633729269352e-88,2.1678520603134,0.327,0.084,3.6041899489011e-84,"0","AC016831.7"
3.1104555768021e-88,1.5929516386064,0.36,0.097,6.76835133512137e-84,"0","CCND1"
1.04018564052111e-87,1.33727670867097,0.672,0.38,2.26344395377394e-83,"0","CMTM6"
4.99614514943699e-87,1.99169832948781,0.381,0.117,1.08716118451749e-82,"0","FAM49A"
7.39738589404124e-87,1.7142767939122,0.432,0.148,1.60967117054337e-82,"0","CASP1"
1.9403536430861e-86,1.7117963867877,0.419,0.139,4.22220952735536e-82,"0","P2RX4"
6.35819043047817e-86,2.24972671520963,0.275,0.059,1.38354223767205e-81,"0","HLA-DOA"
1.01738102773217e-85,2.59929000407525,0.273,0.059,2.21382111634521e-81,"0","PRDM1"
4.51001041036282e-85,1.82625092739986,0.319,0.08,9.8137826529495e-81,"0","CENPU"
4.59135064116409e-85,0.666250769957558,0.994,0.979,9.99077899517306e-81,"0","HSP90AB1"
9.74942205481671e-85,1.03785750940891,0.779,0.5,2.12147423912812e-80,"0","FAM49B"
4.37039032923828e-84,2.00738520609333,0.259,0.051,9.5099693564225e-80,"0","MYO1G"
7.16279507324741e-84,1.96022009801464,0.29,0.066,1.55862420793864e-79,"0","SMCO4"
1.06032084099154e-83,1.78070245405786,0.365,0.107,2.30725814999759e-79,"0","PLEKHO2"
1.35832121604518e-83,2.14185942583595,0.262,0.053,2.95570696611431e-79,"0","CDK1"
1.5055325958113e-83,0.902818820075881,0.799,0.505,3.27603892848539e-79,"0","PIM3"
1.722003070441e-83,1.34524502822705,0.587,0.269,3.74707868127962e-79,"0","RUNX1"
2.20729975303532e-83,0.631908823103206,0.967,0.857,4.80308426260485e-79,"0","RPL36A"
2.63082903432275e-83,2.30714257236888,0.278,0.063,5.7246839786863e-79,"0","NFKBID"
3.4036846880782e-83,1.24423952897777,0.306,0.072,7.40641788125817e-79,"0","PMAIP1"
6.20190209851359e-83,1.43519256754772,0.519,0.216,1.34953389663656e-78,"0","DOCK4"
1.64792169347572e-82,1.08458563670648,0.701,0.375,3.58587760500318e-78,"0","RHOG"
3.42405029412687e-82,1.69804163705371,0.447,0.166,7.45073344002007e-78,"0","MIR222HG"
5.00670177413721e-82,1.57968976282588,0.526,0.233,1.08945830605226e-77,"0","DUSP6"
6.37011851981282e-81,2.34803612855846,0.28,0.067,1.38613778991127e-76,"0","MMP19"
1.01318113657534e-80,1.4157313472806,0.473,0.178,2.20468215318794e-76,"0","SYNGR2"
1.44085474278472e-80,0.720194091837332,0.901,0.729,3.13529992029955e-76,"0","SERP1"
3.21198658978355e-80,0.816556482274532,0.911,0.791,6.98928281936901e-76,"0","ASAH1"
3.78588356249967e-80,2.01939803394942,0.334,0.096,8.23808263199929e-76,"0","PPARD"
6.33257242467988e-80,0.752721470213758,0.982,0.921,1.37796775961034e-75,"0","CTSD"
6.66222455827292e-80,2.04726066645621,0.313,0.084,1.44970006388019e-75,"0","INAFM2"
1.10854870939331e-79,1.46124026815332,0.486,0.195,2.41220199163984e-75,"0","PHACTR1"
2.104664667271e-79,2.50117541649671,0.251,0.053,4.5797503159817e-75,"0","SLC12A7"
8.15919062243243e-79,0.608881523514653,1,0.999,1.7754398794413e-74,"0","HSP90AA1"
6.71938479994701e-78,1.82031007655762,0.4,0.141,1.46213813246847e-73,"0","EIF2AK3"
1.89171861329474e-77,1.30958781878627,0.595,0.285,4.11637970252936e-73,"0","H2AFJ"
2.30796642190626e-77,1.2417339244561,0.635,0.347,5.02213493406803e-73,"0","IFNGR2"
2.52209817084905e-77,2.09814800624797,0.276,0.066,5.48808561976753e-73,"0","ITPRIP"
1.607785440407e-76,1.34491629313414,0.621,0.336,3.49854111832563e-72,"0","GLS"
2.03001951761206e-76,1.54219255612999,0.449,0.172,4.41732247032383e-72,"0","TNFSF13B"
8.98461460006881e-76,1.11673254771945,0.731,0.454,1.95505213697497e-71,"0","JMJD1C"
3.3569245724209e-75,0.541235414219138,0.419,0.135,7.30466786958788e-71,"0","TREM1"
3.3592026260549e-75,0.637390600385751,0.838,0.52,7.30962491429546e-71,"0","BST2"
7.6510146876096e-75,1.16830156645871,0.653,0.359,1.66486079602385e-70,"0","NFIL3"
2.40567873366833e-74,1.35589831577377,0.547,0.258,5.23475692446228e-70,"0","BID"
2.56483196890948e-74,1.69977348667001,0.368,0.121,5.58107436434702e-70,"0","AGPAT2"
4.32377783946116e-73,1.87227239873894,0.294,0.078,9.40854057866749e-69,"0","ARHGAP26"
4.70967612486027e-73,1.58552934225373,0.441,0.176,1.02482552476959e-68,"0","NFKBIE"
4.89908301553367e-73,1.90258695516699,0.406,0.157,1.06604046418013e-68,"0","SOCS6"
5.53084549592916e-73,0.577224387104442,0.982,0.912,1.20351197991419e-68,"0","RPL27A"
2.80144377895922e-72,1.36119887133896,0.529,0.247,6.09594166301527e-68,"0","HEXB"
4.14835911919868e-72,0.940421685093544,0.474,0.184,9.02682944337633e-68,"0","TNFAIP2"
1.65654673341485e-71,1.88240886145825,0.31,0.09,3.60464569191072e-67,"0","TSPAN33"
1.71192549617207e-71,1.89088807690629,0.287,0.077,3.72514987967043e-67,"0","NAGA"
5.42193018394634e-71,1.18747281044163,0.369,0.122,1.17981200802672e-66,"0","PTGS2"
6.29039751643832e-71,1.18241182448524,0.61,0.323,1.36879049957698e-66,"0","RASSF4"
3.06551876945817e-70,1.03132176011554,0.689,0.401,6.67056884234098e-66,"0","SERPINB1"
3.52045140464043e-70,1.89051112620324,0.308,0.09,7.66050225649758e-66,"0","ST3GAL6"
1.56134526585393e-69,0.869211876188609,0.839,0.676,3.39748729849815e-65,"0","TPM3"
2.00916293589123e-69,1.57979284251241,0.735,0.562,4.37193854849931e-65,"0","EIF4E"
2.30783744151675e-69,1.43786280634992,0.406,0.149,5.02185427274045e-65,"0","MGAT4A"
2.45345726310431e-69,1.25968874236973,0.614,0.348,5.33872300451499e-65,"0","HEXA"
2.62932627048686e-69,0.463405440939056,1,0.992,5.7214139645794e-65,"0","RPS6"
3.06493431109928e-69,1.56417531407885,0.376,0.131,6.66929706095204e-65,"0","SIPA1"
3.5209979690255e-69,0.853812512941976,0.785,0.492,7.66169158059949e-65,"0","C3"
1.10727037056102e-68,1.04392830456625,0.802,0.619,2.40942032634078e-64,"0","PHLDA1"
4.29762192692148e-68,1.29082049491646,0.462,0.193,9.35162531298113e-64,"0","BMP2K"
5.32951869030507e-68,1.16648478524617,0.661,0.381,1.15970326701038e-63,"0","DDX3Y"
1.17488059074575e-67,1.34316396758364,0.449,0.18,2.55654016546275e-63,"0","CYTH1"
1.7988818198179e-67,1.94650181676686,0.257,0.065,3.91436683992374e-63,"0","SEPTIN6"
7.67827851261723e-67,1.57237061018158,0.412,0.165,1.67079340434551e-62,"0","C1orf54"
7.84741882953623e-67,0.271759250940763,0.999,0.92,1.70759833730708e-62,"0","CST3"
1.30813037890817e-66,1.49307227137762,0.518,0.253,2.84649170450419e-62,"0","INSIG1"
1.75213173309986e-66,2.0918927307147,0.257,0.067,3.81263865122529e-62,"0","MRO"
2.23703497456745e-66,1.96022009801464,0.304,0.094,4.86778810465877e-62,"0","ETV3"
4.79837397291887e-66,1.38449974959834,0.381,0.135,1.04412617650715e-61,"0","TNFRSF14"
1.30999700433677e-65,1.71676606115037,0.322,0.103,2.85055348143681e-61,"0","PARVB"
2.38500893456281e-65,0.263561587812145,1,1,5.18977944160867e-61,"0","RPL10"
6.84699257394989e-65,1.43297309514978,0.382,0.139,1.4899055840915e-60,"0","ABCG1"
9.1909851335254e-65,1.29192921369459,0.494,0.223,1.99995836505513e-60,"0","IGFLR1"
1.66657422682175e-64,1.81212145902551,0.4,0.162,3.62646551756414e-60,"0","ARL5B"
2.33907817945945e-64,0.53521308996195,0.978,0.937,5.08983411850377e-60,"0","ATP6V0C"
3.58042952992734e-64,1.5963366866859,0.441,0.196,7.79101465712189e-60,"0","SCO2"
1.16778948662321e-63,0.680272177163073,0.986,0.857,2.54110992289211e-59,"0","PPP1R15A"
2.53717558635836e-63,0.425322282905013,0.997,0.97,5.5208940759158e-59,"0","RPS16"
2.14638962951331e-62,1.392447358591,0.404,0.161,4.67054383382096e-58,"0","AC016831.5"
8.00024665006994e-62,1.05125517416827,0.662,0.41,1.74085367105522e-57,"0","ETF1"
1.65266591913375e-61,1.01342983592922,0.849,0.723,3.59620104003504e-57,"0","ZFAND5"
2.44387469909425e-61,1.64740305382704,0.319,0.106,5.3178713452291e-57,"0","GGA2"
5.95931148842758e-61,0.286667757338019,1,1,1.29674617988184e-56,"0","RPL13"
7.62886337463894e-61,1.60863202960704,0.279,0.081,1.66004067032143e-56,"0","ODF3B"
7.94073460505667e-61,0.742192092444649,0.965,0.899,1.72790385006033e-56,"0","HSPB1"
1.68121648807896e-60,0.717797760124133,0.866,0.723,3.65832707805981e-56,"0","YWHAH"
1.70964584909513e-60,0.459498118315744,0.994,0.984,3.72018936763101e-56,"0","EIF4A1"
2.39039179907646e-60,1.13728128073859,0.643,0.399,5.20149255479037e-56,"0","PDE4DIP"
4.38344029206379e-60,1.68970908165378,0.311,0.103,9.53836607553081e-56,"0","JDP2"
1.21905756118051e-59,1.35793244863961,0.712,0.544,2.65266925312879e-55,"0","EIF4A3"
1.98142476877161e-59,1.2835596018268,0.476,0.226,4.31158029684702e-55,"0","PTPRE"
4.29554102707622e-59,0.315720148618666,1,0.996,9.34709727491786e-55,"0","RPL9"
5.37599814171549e-59,1.77597419986536,0.26,0.075,1.16981719563729e-54,"0","ENTPD1"
5.81312175782101e-59,1.29354294750212,0.317,0.105,1.26493529450185e-54,"0","LINC01094"
1.2149255292095e-58,0.524503423931775,0.973,0.928,2.64367795155986e-54,"0","ATP6V0B"
1.3938891819529e-58,1.95810935141884,0.369,0.155,3.03310285992951e-54,"0","RAPGEF2"
1.40485192102391e-58,1.48233481985702,0.389,0.156,3.05695778014804e-54,"0","ERN1"
1.78872194578389e-58,1.19326374367897,0.519,0.262,3.89225895402574e-54,"0","VASP"
1.95050272426375e-57,1.13923331036927,0.629,0.387,4.24429392799792e-53,"0","TACC1"
2.11166907680936e-57,1.75376922054722,0.357,0.141,4.59499191113716e-53,"0","SMPDL3A"
2.27444214430527e-57,1.18608738745252,0.508,0.253,4.94918610600827e-53,"0","RAP2B"
2.74982078064772e-57,0.611376369783025,0.985,0.987,5.98361001868944e-53,"0","HSPE1"
1.25188873672732e-56,1.11789655373544,0.491,0.231,2.72410989111866e-52,"0","LIPA"
1.60234164618223e-56,1.30594450596143,0.408,0.174,3.48669542209253e-52,"0","SMAP2"
1.82057297877808e-56,0.390318807620051,1,0.985,3.96156680182111e-52,"0","RPL12"
1.87176900068377e-56,0.443865914841076,0.995,0.983,4.07296934548787e-52,"0","RPL21"
2.79485911327583e-56,1.47046085004837,0.349,0.133,6.08161343048821e-52,"0","TLNRD1"
4.33092776837601e-56,0.982998346529046,0.642,0.393,9.4240988239862e-52,"0","MOB1A"
5.53844898226186e-56,1.59719598399491,0.289,0.093,1.20516649854018e-51,"0","STK10"
5.7015614094405e-56,1.03874749534972,0.529,0.266,1.24065976269425e-51,"0","MEF2A"
6.98765187140732e-56,1.33190122809911,0.418,0.183,1.52051304721823e-51,"0","GRK2"
7.41789215981627e-56,0.323018985405235,1,1,1.61413333397602e-51,"0","RPS9"
1.10528609770993e-55,1.22055679629432,0.444,0.201,2.40510254861681e-51,"0","MAF"
4.7983348661629e-55,1.1466658229447,0.507,0.256,1.04411766687705e-50,"0","SIRPA"
6.1214332917021e-55,1.11677189215133,0.524,0.27,1.33202388427438e-50,"0","PLEKHO1"
9.52687472589228e-55,1.40472450623416,0.411,0.183,2.07304794035416e-50,"0","PER1"
1.39500166700232e-54,1.2739209891102,0.474,0.238,3.03552362739705e-50,"0","RB1"
1.65353449510742e-54,1.57603487833354,0.325,0.122,3.59809106135375e-50,"0","FUCA1"
1.84873323862106e-54,1.05176155211748,0.532,0.28,4.02284352723942e-50,"0","CNPY3"
1.88081385346346e-54,1.03535045889728,0.599,0.348,4.09265094513649e-50,"0","SKIL"
2.13992752580482e-54,1.36366245881488,0.394,0.168,4.6564822961513e-50,"0","COLGALT1"
2.19756345135945e-54,1.72840442279157,0.263,0.081,4.78189807015816e-50,"0","ST3GAL1"
3.24990556823249e-54,1.29983132712125,0.422,0.187,7.0717945164739e-50,"0","PNP"
3.34539168345193e-54,1.43821416767837,0.341,0.129,7.2795723031914e-50,"0","SAMHD1"
3.80124730932049e-54,0.911729571699148,0.695,0.42,8.27151414508139e-50,"0","BIN1"
