"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.16648479793777e-178,5.86572828891993,0.381,0.015,2.53827092031258e-174,"SPOCK3"
2.32910895345109e-178,-3.54939511523273,0.047,0.445,5.06814108270956e-174,"EPDR1"
2.58676518929303e-178,-2.89219763687865,0.092,0.514,5.62880105190164e-174,"CDC42EP4"
3.71238546053481e-178,4.10234896054301,0.424,0.04,8.07815076212374e-174,"SLC11A1"
3.95982941305591e-178,-1.18841605087187,0.726,0.96,8.61658880280965e-174,"RHEB"
4.48143966203141e-178,-3.32533189660078,0.059,0.467,9.75161270458036e-174,"MSX1"
1.52278872460694e-177,4.36131177772359,0.416,0.035,3.31358826474471e-173,"SPI1"
4.88858604502624e-177,-6.73691513463045,0.004,0.362,1.06375632339771e-172,"SCN1A"
2.1434641170009e-176,-3.10802296900267,0.098,0.508,4.66417791859396e-172,"MAN1C1"
5.94441435481794e-176,3.52181802497621,0.667,0.339,1.29350456360838e-171,"CTSZ"
1.73768571879766e-175,5.92355330972344,0.401,0.032,3.78120412410371e-171,"ERMN"
6.35196977988861e-175,-0.772481126956364,0.953,0.996,1.38218862410376e-170,"SKP1"
1.29115044657604e-174,3.45819581649167,0.452,0.059,2.80954337174945e-170,"SYNGR2"
1.87194479255208e-174,5.73851926887683,0.377,0.017,4.07335186859333e-170,"PLPP2"
3.81120322603255e-174,-1.23511017205525,0.521,0.925,8.29317821984682e-170,"BEX3"
5.39020391519341e-174,5.58188184718714,0.382,0.02,1.17290837194609e-169,"FOLR2"
6.55695150800699e-174,1.95133802686834,0.88,0.705,1.42679264814232e-169,"NPC2"
7.20766375963576e-174,4.61594188819304,0.407,0.034,1.56838763409674e-169,"HCST"
1.36696844527055e-173,4.0784318445013,0.425,0.044,2.97452333690872e-169,"SLC31A2"
1.96980916373458e-173,-1.50565870663511,0.403,0.804,4.28630474028645e-169,"LSM5"
2.89993893640948e-173,4.0500823338135,0.599,0.238,6.31026712562704e-169,"PLAUR"
5.05438502849255e-173,-0.959649427933406,0.146,0.612,1.09983418219998e-168,"FN1"
2.26625078682842e-172,2.95164078819456,0.495,0.093,4.93136171213864e-168,"TMC6"
2.37108064517245e-172,1.83704351709857,0.936,0.787,5.15947148389525e-168,"KLF6"
3.50423786045902e-172,5.65440592144965,0.376,0.018,7.62522158435882e-168,"MYRF"
4.85133111563629e-172,3.86564685500264,0.741,0.505,1.05564965076246e-167,"SELENOP"
7.88833738859327e-172,-3.31091391853559,0.056,0.45,1.7165022157579e-167,"VASN"
1.6720987477005e-171,-1.01978150397241,0.718,0.961,3.63848687499628e-167,"SRP9"
2.0725479478909e-171,4.61056119769078,0.397,0.031,4.5098643346106e-167,"RGS10"
4.59614956163513e-171,4.87561305024385,0.384,0.022,1.0001221446118e-166,"CSF1R"
5.13675790532301e-171,4.50026206640653,0.409,0.039,1.11775852019829e-166,"CFD"
5.83363882764566e-171,4.59900564292088,0.45,0.072,1.2693998088957e-166,"ALOX5AP"
7.91455156868368e-171,2.25147258962437,0.605,0.191,1.72220642134557e-166,"MRPL41"
9.01861673341381e-171,-1.36233995851625,0.459,0.843,1.96245100119084e-166,"PYURF"
9.1232929313963e-171,-2.68171798492124,0.11,0.528,1.98522854187184e-166,"CDH2"
4.1345384053043e-170,6.00104554551409,0.387,0.027,8.99675556994217e-166,"CAPN3"
4.30116455089838e-170,-7.13131669270498,0.003,0.349,9.35933406275488e-166,"FAM181A"
1.14067807381625e-169,-2.90215372466519,0.09,0.495,2.48211548862417e-165,"DAAM1"
1.82105337847641e-169,3.53134760556742,0.52,0.139,3.96261215156467e-165,"METRNL"
2.1735971176244e-169,5.17219397326934,0.369,0.016,4.72974732795069e-165,"LY86"
4.77619602075478e-169,4.79635943284273,0.377,0.02,1.03930025411624e-164,"LAIR1"
6.43088181035082e-169,-6.40971591755341,0.006,0.353,1.39935988193234e-164,"CADM3"
8.90636058261537e-169,5.2609126722692,0.358,0.01,1.9380240627771e-164,"MGMT"
1.21185286389376e-168,-3.14359156369408,0.04,0.423,2.63699183183283e-164,"MT1M"
1.36313417725939e-168,4.93678070260406,0.369,0.016,2.96617996971643e-164,"SNCA"
1.36992092309604e-168,-3.76516305016877,0.058,0.445,2.98094792865699e-164,"FLNC"
1.8277983290321e-168,3.89524505040232,0.656,0.307,3.97728916397384e-164,"MBP"
3.76610343018996e-168,-2.13685428479099,0.172,0.602,8.19504106409336e-164,"QTRT1"
1.11179149325694e-167,4.66381550365328,0.38,0.023,2.4192582893271e-163,"HAVCR2"
1.92912492928833e-167,-3.29595202784985,0.097,0.492,4.1977758461314e-163,"CAPS"
2.49394368779989e-167,6.5501729874598,0.366,0.018,5.42682146465257e-163,"HAPLN2"
2.82803617096765e-167,4.40141730152229,0.395,0.033,6.1538067080256e-163,"GMFG"
5.46453174111967e-167,5.57038620834931,0.541,0.172,1.18908210686764e-162,"CCL4"
9.75984498157767e-167,-4.31448703447352,0.026,0.391,2.1237422679913e-162,"RAMP3"
2.70613296267642e-166,-4.27742878397152,0.034,0.401,5.88854532678389e-162,"HSPB8"
2.85469621002416e-166,-5.98765734595647,0.008,0.353,6.21181895301258e-162,"LRRC2"
3.6304908835758e-166,-2.24273399746583,0.279,0.697,7.89994816266094e-162,"ID1"
4.163166461562e-166,-1.08009196313224,0.923,0.993,9.05905022035892e-162,"ENO1"
1.02304580209529e-165,3.92552615812047,0.394,0.031,2.22614766535936e-161,"THEMIS2"
1.03655417585565e-165,5.04461608849728,0.405,0.045,2.25554188666189e-161,"ANLN"
1.47349464770165e-165,-1.90348463235684,0.232,0.654,3.20632435339879e-161,"CPNE3"
3.23145416121336e-165,3.60270470344772,0.516,0.141,7.03164425480026e-161,"PIP4K2A"
3.75721480328229e-165,-1.19491390598603,0.603,0.961,8.17569941194227e-161,"MAP1B"
4.53227396768054e-165,-0.672785033124782,0.997,1,9.86222815367285e-161,"RPL18"
2.41172685137423e-164,3.85233477822114,0.459,0.088,5.24791762859032e-160,"CTSS"
3.17465252554784e-164,-0.989027030251416,0.798,0.958,6.90804389559209e-160,"NDUFS5"
7.67561832649253e-164,1.27877980181589,0.953,0.804,1.67021454784478e-159,"HSPH1"
7.87736166726892e-164,4.35464221482501,0.463,0.093,1.71411389879772e-159,"S100A9"
8.32369433515488e-164,4.6272805751816,0.429,0.065,1.8112358873297e-159,"EFHD1"
8.93092106158811e-164,-6.10199002143547,0.007,0.347,1.94336842300157e-159,"MYBPC1"
1.08180620293205e-163,-2.50773115343236,0.14,0.551,2.35401029758014e-159,"SCARA3"
2.04609997833893e-163,5.93090100712872,0.347,0.01,4.4523135528655e-159,"ADAP1"
2.18404385309595e-163,-5.21217293918589,0.013,0.358,4.7524794243368e-159,"HRH1"
2.44738914712604e-163,6.37084887004623,0.343,0.008,5.32551878414627e-159,"PCSK6"
4.97804061568653e-163,2.03784280463988,0.84,0.556,1.08322163797339e-158,"HSPA6"
6.53976718463391e-163,-3.12330052768088,0.086,0.476,1.42305333937634e-158,"FKBP9"
1.02861018402632e-162,5.53246375797816,0.4,0.045,2.23825576044127e-158,"FGFR2"
1.92569940742906e-162,-3.46191052240622,0.051,0.425,4.19032191056564e-158,"PKIA"
7.64120382933405e-162,3.43328535518534,0.422,0.05,1.66272595326309e-157,"CPM"
9.32513836929771e-162,-4.67591847188165,0.019,0.367,2.02915010915918e-157,"RGMA"
1.19407932551302e-161,4.98288478726349,0.365,0.019,2.59831661231633e-157,"LYZ"
1.23584323893419e-161,4.04540437031915,0.371,0.023,2.6891948879208e-157,"ENG"
1.57595044841242e-161,5.9461562327841,0.349,0.012,3.42926817574544e-157,"ST18"
1.97672006314389e-161,3.35955629933163,0.464,0.088,4.30134285740109e-157,"MAP3K8"
2.51764567942018e-161,-2.74250112863108,0.081,0.473,5.47839699841831e-157,"PAM"
2.67926636923577e-161,-5.91668691883424,0.005,0.339,5.83008361945703e-157,"ELMOD1"
5.69973766127781e-161,-1.35782405641108,0.435,0.846,1.24026291509405e-156,"ZBTB20"
1.0850464511869e-160,-2.63302850746572,0.093,0.491,2.36106107778269e-156,"GNG12"
1.110219938899e-160,-1.08034450285293,0.729,0.942,2.41583858704423e-156,"MZT2B"
1.2402705545765e-160,-0.837670283418456,0.903,0.996,2.69882872675847e-156,"YWHAE"
2.08055429479898e-160,-2.57627474536705,0.241,0.638,4.52728614548258e-156,"NMB"
2.89118423724425e-160,-3.74529650838743,0.042,0.41,6.29121690024349e-156,"SOX11"
5.25504144938567e-160,5.05398511313449,0.372,0.028,1.14349701938632e-155,"RAPGEF5"
6.59577483592738e-160,4.59119388070283,0.372,0.026,1.4352406042978e-155,"PYCARD"
1.54082856637054e-159,-1.00949805743776,0.715,0.942,3.35284296042229e-155,"WDR83OS"
2.11123677162571e-159,4.94678362789765,0.359,0.019,4.59405121505755e-155,"IL18"
2.16915914568218e-159,-1.25075339168911,0.543,0.864,4.72009030100442e-155,"TIMM13"
3.14527871577007e-159,2.3158821595474,0.58,0.189,6.84412648551568e-155,"OSTF1"
3.30005210399912e-159,-0.78634847034358,0.947,0.99,7.18091337830209e-155,"SNX3"
3.57855924726361e-159,3.4366839316472,0.442,0.071,7.78694492204562e-155,"CLEC2B"
4.64016219658823e-159,-7.13257834126889,0.003,0.33,1.0096992939776e-154,"TMEM132E"
5.21015012893531e-159,3.77775776263081,0.452,0.086,1.13372866805632e-154,"FCGR2A"
5.73071893641706e-159,5.36587021927241,0.342,0.01,1.24700444056435e-154,"DOCK5"
9.64320517431185e-159,-3.89465810880118,0.047,0.41,2.09836144593026e-154,"EDNRB"
2.05352688175158e-158,-1.77551800140316,0.251,0.67,4.46847449469143e-154,"METTL9"
1.550578039262e-157,2.93044361484107,0.457,0.078,3.37405781343411e-153,"FRMD4B"
1.71379300015394e-157,-3.9255730288994,0.029,0.38,3.72921356833498e-153,"MEIS3"
2.96767466222442e-157,-1.27437219548536,0.468,0.842,6.45766006500035e-153,"NDUFA5"
3.20069295338314e-157,3.91272790842454,0.408,0.048,6.9647078665617e-153,"SLC6A6"
1.11291135415533e-156,4.47605111263235,0.375,0.031,2.421695106642e-152,"ARRDC2"
3.25311827176484e-156,-1.63968203759624,0.281,0.705,7.0787853593603e-152,"VGLL4"
3.51512136542883e-156,5.69657178216413,0.341,0.013,7.64890409117314e-152,"CNTNAP4"
3.5779860281314e-156,-2.81177078627544,0.081,0.463,7.78569759721393e-152,"IFT22"
5.47285289915572e-156,3.27700793334682,0.489,0.113,1.19089279085629e-151,"CDKN1C"
1.64201569707453e-155,1.27653881271771,0.998,0.991,3.57302615683418e-151,"UBB"
2.294378734874e-155,-1.34338451286416,0.466,0.819,4.99256812708583e-151,"COPS6"
3.98818397563932e-155,4.00695254722532,0.388,0.04,8.67828833099116e-151,"C1orf162"
5.12751557474196e-155,-3.04995000342296,0.066,0.438,1.11574738906385e-150,"SSPN"
5.93393701030375e-155,-1.36096411944983,0.359,0.788,1.2912246934421e-150,"TMEM106B"
6.98644582146698e-155,4.47170509692186,0.359,0.022,1.52025061075121e-150,"SLCO2B1"
1.35840985358328e-154,-2.94307820292126,0.126,0.513,2.95589984139722e-150,"NTRK2"
1.90587287482453e-154,-4.00968365228647,0.027,0.371,4.14717937561818e-150,"SOX6"
2.63896799418032e-154,-1.1512793755042,0.713,0.929,5.74239435533638e-150,"TAGLN2"
3.14791721390059e-154,-3.61776493947498,0.044,0.4,6.84986785744768e-150,"TMEM59L"
5.00639411498849e-154,-2.37480544806185,0.04,0.407,1.0893913594215e-149,"TWIST1"
5.7842987849717e-154,-1.40469763705054,0.418,0.8,1.25866341560984e-149,"UBE2H"
6.03728493290788e-154,-1.68575917110581,0.582,0.853,1.31371320140076e-149,"ZFP36L2"
8.10245395384464e-154,-4.6362142818466,0.015,0.346,1.76309398035659e-149,"PLCD3"
8.57614618257257e-154,-5.24143048220612,0.011,0.337,1.86616940932779e-149,"CNR1"
2.20013144377027e-153,5.85897724692885,0.338,0.015,4.7874860216441e-149,"HHATL"
3.12299076085209e-153,-2.62120516206199,0.078,0.46,6.79562789561415e-149,"MRC2"
3.65466917595289e-153,-5.645132346462,0.005,0.325,7.95256012687348e-149,"HOXA10"
6.51509301012668e-153,-1.27066073908937,0.484,0.841,1.41768423900357e-148,"SNRPD2"
9.84766726074192e-153,4.07918597978351,0.411,0.062,2.14285239593744e-148,"C5AR1"
1.44162494994725e-152,-1.50368404935888,0.371,0.76,3.13697589108522e-148,"COPRS"
1.60871997601084e-152,-1.1988020982863,0.56,0.887,3.50057466779959e-148,"CLIC4"
1.7421832851035e-152,-4.63662084660648,0.015,0.346,3.79099082838522e-148,"SLC1A2"
2.00123031144798e-152,5.84863214700281,0.324,0.007,4.35467715771081e-148,"TNFSF9"
3.31988769143914e-152,-1.48388865039085,0.42,0.814,7.22407561657157e-148,"DNER"
6.71012826704574e-152,-1.97121275781017,0.35,0.754,1.46012391090915e-147,"MT1X"
1.39046384186479e-151,4.28134336181826,0.38,0.04,3.02564931989778e-147,"CORO1A"
1.99345172974532e-151,4.55510129765165,0.411,0.067,4.33775096392582e-147,"CDK18"
2.10313441798756e-151,-1.91187732359041,0.222,0.633,4.57642049354094e-147,"CAV2"
2.37076248907343e-151,5.43480725490662,0.46,0.117,5.15877917622378e-147,"PPP1R14A"
4.26641897276145e-151,4.26780996478187,0.402,0.054,9.28372768472891e-147,"DUSP2"
1.05769707673712e-150,-4.2541403211498,0.026,0.361,2.30154883897996e-146,"ACHE"
1.59708286685834e-150,-5.48887050822635,0.008,0.325,3.47525231828375e-146,"PNMA2"
3.52055698119798e-150,-4.12779151462191,0.037,0.38,7.6607319910868e-146,"APLN"
4.0610555375862e-150,4.7098238924503,0.343,0.018,8.83685684978758e-146,"LCP2"
9.90116962123771e-150,-1.73765331603717,0.212,0.629,2.15449450958133e-145,"TCEA2"
1.64460999480007e-149,-2.26629242760078,0.196,0.598,3.57867134868496e-145,"LAPTM4B"
3.87782764087628e-149,-1.32511351549894,0.44,0.812,8.43815294654678e-145,"TMEM205"
4.4227029520447e-149,-3.03626070213241,0.062,0.422,9.62380162364928e-145,"TMEM54"
1.31883909693318e-148,-1.32906859644174,0.415,0.799,2.8697938749266e-144,"PDCD5"
1.71079872180218e-148,-2.62404834500101,0.098,0.475,3.72269801864155e-144,"BICD1"
1.7726729467868e-148,4.22979778640128,0.366,0.034,3.85733633220807e-144,"TNFRSF1B"
2.12088579518998e-148,-1.18624202603605,0.724,0.932,4.61504749033339e-144,"ANXA2"
2.68484324305338e-148,-2.08713689334111,0.219,0.612,5.84221889688417e-144,"NUDT4"
4.79983702927249e-148,-0.86028181918171,0.844,0.972,1.04444453756969e-143,"ATP5F1D"
4.86432772143727e-148,-5.50668557649285,0.013,0.332,1.05847771218475e-143,"APLNR"
1.64249095398335e-147,4.12775317728871,0.338,0.018,3.57406031586776e-143,"SERPINA1"
2.61805518908186e-147,2.75464859550188,0.482,0.114,5.69688809144214e-143,"LIPA"
2.83608249418245e-147,4.08788297522397,0.486,0.144,6.17131550734101e-143,"TMEM144"
5.11778136381233e-147,-1.79808697643485,0.596,0.864,1.11362922476556e-142,"CKB"
5.96596699728301e-147,4.10294423243625,0.372,0.039,1.29819441860878e-142,"SERPINB9"
2.82198231619018e-146,3.9995183294079,0.388,0.052,6.14063352002983e-142,"LST1"
3.31188461773057e-146,1.81107537130102,0.693,0.341,7.20666092818172e-142,"JMJD1C"
3.33840176616633e-146,-4.35379717184601,0.02,0.343,7.26436224317794e-142,"PIFO"
8.11886890440409e-146,2.61056833074672,0.619,0.283,1.76666587359833e-141,"LGMN"
1.59779553406143e-145,1.94447634612585,0.673,0.338,3.47680308211768e-141,"STX4"
1.75109576340887e-145,-1.78293868730367,0.121,0.515,3.8103843811777e-141,"LHFPL6"
1.77686418532261e-145,4.64901686761666,0.378,0.048,3.86645646726201e-141,"CNTN2"
1.88335478841753e-145,-5.04719754859509,0.009,0.32,4.09818001959654e-141,"SPEG"
2.42969093012545e-145,4.2966642398654,0.37,0.04,5.28700746395298e-141,"S100A8"
4.82351783875752e-145,-3.85358436339919,0.029,0.36,1.04959748171364e-140,"DIRAS3"
1.03874323160974e-144,5.16407132002788,0.416,0.077,2.26030527198279e-140,"CCL4L2"
1.36275285664621e-144,-0.752759172209342,0.985,1,2.96535021606214e-140,"ACTG1"
1.51830157152494e-144,-6.24454854349265,0.01,0.319,3.30382421963827e-140,"AQP1"
3.67074126056842e-144,5.10785847681317,0.324,0.015,7.98753298299689e-140,"FCGR1A"
4.77842412836562e-144,2.79108460447456,0.5,0.141,1.03978509033236e-139,"CREG1"
7.32184518544876e-144,4.96597164800405,0.433,0.094,1.59323351235365e-139,"CCL3L1"
8.09592895228363e-144,3.66334426816312,0.408,0.068,1.76167414001692e-139,"SLC16A10"
5.89269426874904e-143,-2.98504366433573,0.151,0.526,1.28225027287979e-138,"SERPINE2"
1.76785415285433e-142,-4.68674112278033,0.025,0.345,3.84685063661103e-138,"CD24"
3.80509863358604e-142,4.42349385277549,0.379,0.053,8.27989462668322e-138,"TMEM63A"
3.9332179639801e-142,-5.11270315265076,0.015,0.326,8.5586822896207e-138,"CA9"
5.20416213174237e-142,-1.01004791643407,0.652,0.912,1.13242567986714e-137,"SEM1"
6.19056308602445e-142,-3.62958468733401,0.031,0.359,1.34706652751892e-137,"FIGN"
9.98757273585563e-142,3.10297866898349,0.493,0.145,2.17329582732218e-137,"REL"
2.73114549630631e-141,5.89638155840563,0.311,0.011,5.94297259996253e-137,"TMEM151A"
4.0516770664968e-141,2.22327752967234,0.549,0.178,8.81644929669703e-137,"H2AFJ"
4.7826377552979e-141,3.62851408109445,0.388,0.054,1.04070197555282e-136,"EMILIN2"
9.16990710655902e-141,2.93671241742876,0.405,0.06,1.99537178638724e-136,"CYTH1"
1.2833497748903e-140,-0.745010947609247,0.942,0.996,2.7925691101613e-136,"CIRBP"
2.11942849881698e-140,-1.63429078681457,0.289,0.671,4.61187641342575e-136,"MRPL4"
4.63573244111587e-140,-3.58777153700107,0.035,0.362,1.00873537918681e-135,"DBN1"
1.24880214380989e-139,5.83750757170634,0.301,0.007,2.71739346493033e-135,"NINJ2"
1.64798455410323e-139,4.84900321054417,0.32,0.016,3.58601438972863e-135,"CYBB"
1.88682100693201e-139,-6.66220585982094,0.005,0.3,4.10572251108406e-135,"PPP1R1B"
1.91025071280895e-139,3.03679486327666,0.437,0.092,4.15670555107227e-135,"RASGEF1B"
2.04491961454424e-139,-1.31769528527125,0.422,0.796,4.44974508124827e-135,"CXXC5"
2.61365257509526e-139,4.17078987167417,0.35,0.033,5.68730800340727e-135,"SPOCK1"
3.18641076529197e-139,4.34791520403644,0.489,0.154,6.93362982527534e-135,"IL1B"
6.14029445928976e-139,2.18882458078145,0.623,0.29,1.33612807434145e-134,"MGAT1"
6.5215965002335e-139,3.22678944697189,0.471,0.122,1.41909939845081e-134,"GLA"
1.06722461773433e-138,-3.17829594660295,0.186,0.556,2.3222807681899e-134,"ANGPTL4"
2.05145947192425e-138,0.928894874622845,0.99,0.964,4.46397581090717e-134,"HSPA8"
3.56300293325689e-138,-1.56808612115699,0.285,0.672,7.75309438276699e-134,"AP1S1"
3.9516423731041e-138,-6.53685649447623,0.003,0.293,8.59877380387453e-134,"NTNG1"
4.60056209092324e-138,-0.724622364202146,0.914,0.989,1.0010823109849e-133,"UBL5"
6.21464371084861e-138,-1.00455587052984,0.731,0.937,1.35230647148066e-133,"CD44"
7.44410764139488e-138,2.19775045499103,0.588,0.233,1.61983782276753e-133,"FNIP2"
7.44488082494323e-138,-2.73073421418454,0.124,0.49,1.62000606750765e-133,"RASD1"
1.11353641439059e-137,-3.44265284487173,0.042,0.369,2.42305523771393e-133,"RNF180"
1.54626666442946e-137,-2.25711506111686,0.137,0.508,3.36467626179851e-133,"MAGED1"
1.71855336088665e-137,-2.35222715280515,0.119,0.485,3.73957211328935e-133,"DOCK7"
2.03657413283079e-137,-0.814288159459239,0.926,0.985,4.43158531303981e-133,"HMGB1"
2.90999396126728e-137,5.01759959930566,0.311,0.014,6.3321468597176e-133,"KYNU"
4.58414463667501e-137,-4.18960762231346,0.039,0.358,9.97509872940483e-133,"TESC"
5.89588891195883e-137,4.07636360207743,0.327,0.022,1.28294542724224e-132,"TSPAN15"
1.51497778099746e-136,3.96980750084874,0.332,0.024,3.29659165145048e-132,"PTPRC"
2.38314178768541e-136,4.7861198436603,0.38,0.064,5.18571653000345e-132,"HCN2"
2.88779481190977e-136,5.81661399473684,0.299,0.009,6.28384151071565e-132,"PEX5L"
3.24461982222775e-136,-3.856979297437,0.025,0.337,7.06029273316759e-132,"FOXD1"
6.53158506198719e-136,3.52540508231086,0.394,0.065,1.42127290948841e-131,"ETS2"
9.78083174862674e-136,2.33714825809629,0.498,0.141,2.12830898850118e-131,"WIPF1"
1.18810538244799e-135,-6.3989717591926,0.004,0.289,2.58531731220683e-131,"HOXA7"
1.27534631846936e-135,4.98148930589638,0.32,0.02,2.77515358898932e-131,"THBD"
2.15393418768071e-135,0.580571529864329,1,1,4.68696079239323e-131,"EIF1"
2.91265302924543e-135,-2.10928005736594,0.148,0.524,6.33793299163807e-131,"LIMA1"
3.90769939588273e-135,3.09474437570202,0.457,0.12,8.50315388544082e-131,"DSE"
4.84504954234046e-135,-4.6148649067932,0.015,0.313,1.05428278041328e-130,"ADGRL3"
6.86320259791557e-135,4.31806588615208,0.363,0.049,1.49343288530643e-130,"TPPP"
1.46559796183821e-134,4.59180075328143,0.397,0.075,3.18914116495995e-130,"S100A1"
1.49666028318206e-134,4.37854776166637,0.324,0.023,3.25673277620416e-130,"HCLS1"
1.94955801276061e-134,4.05788131534292,0.328,0.024,4.24223823576709e-130,"LCP1"
2.28491515804877e-134,-2.65004365347193,0.084,0.432,4.97197538391412e-130,"SFXN5"
3.42991411151324e-134,-1.79060075290334,0.217,0.599,7.46349310665281e-130,"ITGB8"
8.56458560764965e-134,1.41556358522556,0.951,0.887,1.86365382822456e-129,"HSPD1"
9.58385579764009e-134,3.38484500012758,0.355,0.039,2.08544702156648e-129,"SIGIRR"
1.2013739428764e-133,5.59912806224504,0.294,0.009,2.61418969969905e-129,"CD86"
1.83241860755966e-133,2.29596794360916,0.573,0.229,3.98734289004982e-129,"SH3BP5"
2.2753702145233e-133,2.12338342553442,0.56,0.194,4.9512055868027e-129,"HBEGF"
2.51827476467767e-133,5.27522050895309,0.309,0.017,5.47976588793861e-129,"BOK"
3.33069522861475e-133,-2.37058395261116,0.11,0.47,7.24759281746569e-129,"PDLIM7"
1.36377163468076e-132,-0.760572510799284,0.995,0.998,2.96756707706533e-128,"MYL6"
4.56646854991487e-132,3.07599091745718,0.464,0.133,9.93663556461477e-128,"CTSC"
7.24605145224394e-132,-0.772552412093898,0.879,0.988,1.57674079600828e-127,"LGALS1"
1.32954916137204e-131,-2.43614796810994,0.069,0.411,2.89309897514556e-127,"LAMB2"
2.38510398591398e-131,3.85876037368391,0.341,0.035,5.18998627334882e-127,"GLDN"
2.4017780553714e-131,-0.875916782773304,0.83,0.985,5.22626904848816e-127,"SEPTIN7"
3.26472720096876e-131,3.00353163780875,0.412,0.081,7.10404638930801e-127,"RNF149"
3.38521536330978e-131,-1.31548496646794,0.42,0.78,7.36622863056207e-127,"TCEA1"
3.88730736449314e-131,-2.81571423606703,0.079,0.416,8.45878082513708e-127,"LRRCC1"
6.08703819470724e-131,5.23809027836734,0.292,0.01,1.32453951116829e-126,"LILRB4"
8.7490609179643e-131,-4.00555026117752,0.02,0.318,1.90379565574903e-126,"SOCS2"
1.05088752811274e-130,-0.997418259549979,0.81,0.981,2.28673126117332e-126,"TUBA1A"
1.07606582196368e-130,-3.91251222257175,0.023,0.322,2.34151922859297e-126,"PTGFRN"
1.53142601258431e-130,-2.00046604393646,0.18,0.547,3.33238300338347e-126,"MLLT11"
2.08087159247549e-130,4.78457104509796,0.312,0.021,4.52797658522666e-126,"SCIN"
2.09170449531424e-130,-6.18216037011945,0.006,0.285,4.55154898180379e-126,"AL390755.1"
